iteration,classifier,accuracy,sensitivity,specificity,macc,config,best_classifier
4,AdaBoost,0.7291666666666666,0.41304347826086957,0.8287671232876712,0.6209053007742704,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}}",RBF SVM
4,Naive Bayes,0.6822916666666666,0.6086956521739131,0.7054794520547946,0.6570875521143538,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}}",RBF SVM
4,QDA,0.7239583333333334,0.5869565217391305,0.7671232876712328,0.6770399047051816,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}}",RBF SVM
5,Nearest Neighbors,0.7083333333333334,0.6304347826086957,0.7328767123287672,0.6816557474687315,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,Linear SVM,0.703125,0.5434782608695652,0.7534246575342466,0.6484514592019059,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,RBF SVM,0.7604166666666666,0.0,1.0,0.5,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,Gaussian Process,0.7708333333333334,0.4782608695652174,0.863013698630137,0.6706372840976772,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,Decision Tree,0.6354166666666666,0.6304347826086957,0.636986301369863,0.6337105419892793,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,Random Forest,0.6979166666666666,0.3695652173913043,0.8013698630136986,0.5854675402025015,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,Neural Net,0.7760416666666666,0.5,0.863013698630137,0.6815068493150684,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,AdaBoost,0.71875,0.5434782608695652,0.773972602739726,0.6587254318046456,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,Naive Bayes,0.7083333333333334,0.5434782608695652,0.7602739726027398,0.6518761167361524,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
5,QDA,0.7760416666666666,0.4782608695652174,0.8698630136986302,0.6740619416319238,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Neural Net
6,Nearest Neighbors,0.6979166666666666,0.6304347826086957,0.7191780821917808,0.6748064324002383,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Linear SVM,0.703125,0.5434782608695652,0.7534246575342466,0.6484514592019059,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,RBF SVM,0.7604166666666666,0.0,1.0,0.5,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Gaussian Process,0.7760416666666666,0.4782608695652174,0.8698630136986302,0.6740619416319238,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Decision Tree,0.6979166666666666,0.6739130434782609,0.7054794520547946,0.6896962477665277,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Random Forest,0.75,0.391304347826087,0.863013698630137,0.627159023228112,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Neural Net,0.7760416666666666,0.45652173913043476,0.8767123287671232,0.666617033948779,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,AdaBoost,0.6822916666666666,0.41304347826086957,0.7671232876712328,0.5900833829660512,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Naive Bayes,0.703125,0.5434782608695652,0.7534246575342466,0.6484514592019059,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,QDA,0.765625,0.45652173913043476,0.863013698630137,0.6597677188802858,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
7,Nearest Neighbors,0.6875,0.6086956521739131,0.7123287671232876,0.6605122096486004,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Linear SVM,0.703125,0.5434782608695652,0.7534246575342466,0.6484514592019059,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,RBF SVM,0.7604166666666666,0.0,1.0,0.5,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Gaussian Process,0.7864583333333334,0.5217391304347826,0.8698630136986302,0.6958010720667064,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Decision Tree,0.65625,0.41304347826086957,0.7328767123287672,0.5729600952948184,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Random Forest,0.7239583333333334,0.41304347826086957,0.821917808219178,0.6174806432400238,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Neural Net,0.765625,0.43478260869565216,0.8698630136986302,0.6523228111971412,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,AdaBoost,0.7447916666666666,0.5652173913043478,0.8013698630136986,0.6832936271590232,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Naive Bayes,0.7135416666666666,0.5652173913043478,0.7602739726027398,0.6627456819535438,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,QDA,0.765625,0.45652173913043476,0.863013698630137,0.6597677188802858,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
