iteration,classifier,accuracy,sensitivity,specificity,macc,config,best_classifier
4,Neural Net,0.734375,0.6304347826086957,0.7671232876712328,0.6987790351399643,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}}",Neural Net
4,AdaBoost,0.6145833333333334,0.5,0.6506849315068494,0.5753424657534247,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}}",Neural Net
4,Naive Bayes,0.6822916666666666,0.5652173913043478,0.7191780821917808,0.6421977367480642,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}}",Neural Net
4,QDA,0.7239583333333334,0.5217391304347826,0.7876712328767124,0.6547051816557474,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}}",Neural Net
5,Nearest Neighbors,0.6041666666666666,0.6521739130434783,0.589041095890411,0.6206075044669446,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,Linear SVM,0.7447916666666666,0.5434782608695652,0.8082191780821918,0.6758487194758784,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,RBF SVM,0.25,1.0,0.0136986301369863,0.5068493150684932,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,Gaussian Process,0.75,0.6304347826086957,0.7876712328767124,0.709053007742704,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,Decision Tree,0.609375,0.41304347826086957,0.6712328767123288,0.5421381774865992,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,Random Forest,0.6145833333333334,0.5434782608695652,0.636986301369863,0.590232281119714,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,Neural Net,0.734375,0.6304347826086957,0.7671232876712328,0.6987790351399643,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,AdaBoost,0.7083333333333334,0.6086956521739131,0.7397260273972602,0.6742108397855866,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,Naive Bayes,0.6927083333333334,0.6086956521739131,0.7191780821917808,0.663936867182847,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
5,QDA,0.7239583333333334,0.5869565217391305,0.7671232876712328,0.6770399047051816,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}}",Gaussian Process
6,Nearest Neighbors,0.5833333333333334,0.6086956521739131,0.5753424657534246,0.5920190589636689,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Linear SVM,0.7395833333333334,0.5434782608695652,0.8013698630136986,0.672424061941632,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,RBF SVM,0.25,1.0,0.0136986301369863,0.5068493150684932,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Gaussian Process,0.7395833333333334,0.6086956521739131,0.7808219178082192,0.6947587849910661,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Decision Tree,0.5885416666666666,0.5,0.6164383561643836,0.5582191780821918,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Random Forest,0.6145833333333334,0.5434782608695652,0.636986301369863,0.590232281119714,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Neural Net,0.6979166666666666,0.5869565217391305,0.7328767123287672,0.6599166170339488,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,AdaBoost,0.671875,0.6086956521739131,0.6917808219178082,0.6502382370458606,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,Naive Bayes,0.6822916666666666,0.6086956521739131,0.7054794520547946,0.6570875521143538,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
6,QDA,0.7239583333333334,0.6086956521739131,0.7602739726027398,0.6844848123883265,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}}",Gaussian Process
7,Nearest Neighbors,0.5885416666666666,0.6521739130434783,0.5684931506849316,0.6103335318642049,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Linear SVM,0.7447916666666666,0.5434782608695652,0.8082191780821918,0.6758487194758784,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,RBF SVM,0.25,1.0,0.0136986301369863,0.5068493150684932,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Gaussian Process,0.75,0.6304347826086957,0.7876712328767124,0.709053007742704,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Decision Tree,0.59375,0.45652173913043476,0.636986301369863,0.5467540202501489,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Random Forest,0.6354166666666666,0.5434782608695652,0.6643835616438356,0.6039309112567004,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Neural Net,0.6927083333333334,0.5869565217391305,0.726027397260274,0.6564919594997023,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,AdaBoost,0.6458333333333334,0.5652173913043478,0.6712328767123288,0.6182251340083382,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,Naive Bayes,0.6822916666666666,0.6304347826086957,0.6986301369863014,0.6645324597974985,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
7,QDA,0.734375,0.6086956521739131,0.773972602739726,0.6913341274568195,"{'rms': {}, 'mfcc': {}, 'spectral_contrast': {}, 'zero_crossing_rate': {}, 'chroma': {}, 'spectral_bandwidth': {}, 'spectral_centroid': {}}",Gaussian Process
