iteration,classifier,accuracy,sensitivity,specificity,macc,config,best_classifier
3,Naive Bayes,0.6302083333333334,0.5,0.6712328767123288,0.5856164383561644,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}}",Decision Tree
3,QDA,0.625,0.5217391304347826,0.6575342465753424,0.5896366885050626,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}}",Decision Tree
4,Nearest Neighbors,0.5208333333333334,0.2391304347826087,0.6095890410958904,0.4243597379392495,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,Linear SVM,0.5885416666666666,0.43478260869565216,0.636986301369863,0.5358844550327576,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,RBF SVM,0.578125,0.41304347826086957,0.6301369863013698,0.5215902322811197,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,Gaussian Process,0.5729166666666666,0.45652173913043476,0.6095890410958904,0.5330553901131626,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,Decision Tree,0.578125,0.34782608695652173,0.6506849315068494,0.49925550923168555,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,Random Forest,0.5729166666666666,0.3695652173913043,0.636986301369863,0.5032757593805837,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,Neural Net,0.5364583333333334,0.43478260869565216,0.5684931506849316,0.5016378796902918,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,AdaBoost,0.5885416666666666,0.391304347826087,0.6506849315068494,0.5209946396664682,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,Naive Bayes,0.5729166666666666,0.5652173913043478,0.5753424657534246,0.5702799285288862,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
4,QDA,0.5729166666666666,0.5434782608695652,0.5821917808219178,0.5628350208457416,"{'chroma': {'n_chroma': 12}, 'spectral_centroid': {}}",Naive Bayes
5,Nearest Neighbors,0.6041666666666666,0.43478260869565216,0.6575342465753424,0.5461584276354973,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,Linear SVM,0.65625,0.5652173913043478,0.684931506849315,0.6250744490768314,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,RBF SVM,0.640625,0.5434782608695652,0.6712328767123288,0.607355568790947,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,Gaussian Process,0.671875,0.30434782608695654,0.7876712328767124,0.5460095294818345,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,Decision Tree,0.6822916666666666,0.5,0.7397260273972602,0.6198630136986301,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,Random Forest,0.640625,0.5652173913043478,0.6643835616438356,0.6148004764740918,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,Neural Net,0.6770833333333334,0.5652173913043478,0.7123287671232876,0.6387730792138178,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,AdaBoost,0.6666666666666666,0.5217391304347826,0.7123287671232876,0.6170339487790351,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,Naive Bayes,0.6510416666666666,0.34782608695652173,0.7465753424657534,0.5472007147111375,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
5,QDA,0.7760416666666666,0.2391304347826087,0.9452054794520548,0.5921679571173317,"{'mfcc': {'n_mfcc': 19}, 'rms': {}, 'zero_crossing_rate': {}}",Neural Net
6,Nearest Neighbors,0.6666666666666666,0.43478260869565216,0.7397260273972602,0.5872543180464562,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
6,Linear SVM,0.6614583333333334,0.6956521739130435,0.6506849315068494,0.6731685527099465,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
6,RBF SVM,0.6614583333333334,0.5869565217391305,0.684931506849315,0.6359440142942228,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
6,Gaussian Process,0.6979166666666666,0.30434782608695654,0.821917808219178,0.5631328171530673,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
6,Decision Tree,0.6458333333333334,0.45652173913043476,0.7054794520547946,0.5810005955926146,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
6,Random Forest,0.671875,0.5217391304347826,0.7191780821917808,0.6204586063132818,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
6,Neural Net,0.65625,0.6956521739130435,0.6438356164383562,0.6697438951756998,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
